code,市場,銘柄名,現在値
4528,東証1部,小野薬品工業,2536.5
4530,東証1部,久光製薬,6270
4531,東証1部,有機合成薬品工業,292
4534,東証1部,持田製薬,3730
4536,東証1部,参天製薬,1443
4538,東証1部,扶桑薬品工業,2332
4539,東証1部,日本ケミファ,2313
4540,東証1部,ツムラ,3510
4541,東証1部,日医工,906
4543,東証1部,テルモ,4124
4544,東証1部,Ｈ．Ｕ．グループホールディングス,3020
4547,東証1部,キッセイ薬品工業,2100
4548,東証1部,生化学工業,1146
4549,東証1部,栄研化学,2193
4550,東証1部,日水製薬,970
4551,東証1部,鳥居薬品,2525
4552,東証1部,ＪＣＲファーマ,3205
4553,東証1部,東和薬品,2370
4554,東証1部,富士製薬工業,1157
4556,東証JQS,カイノス,1017
4558,東証JQS,中京医薬品,321
4559,東証1部,ゼリア新薬工業,2032
4563,マザーズ,アンジェス,1001
4564,マザーズ,オンコセラピー・サイエンス,115
4565,マザーズ,そーせいグループ,1599
4568,東証1部,第一三共,2632
4569,東証1部,キョーリン製薬ホールディングス,1741
4570,東証JQG,免疫生物研究所,520
4571,マザーズ,ナノキャリア,303
4572,東証JQG,カルナバイオサイエンス,1245
4574,東証1部,大幸薬品,1086
4575,マザーズ,キャンバス,407
4576,東証JQG,デ・ウエスタン・セラピテクス研究所,282
4577,東証1部,ダイト,3415
4578,東証1部,大塚ホールディングス,4432
4579,東証JQG,ラクオリア創薬,1033
4581,東証1部,大正製薬ホールディングス,6310
4582,東証JQG,シンバイオ製薬,1587
4583,マザーズ,カイオム・バイオサイエンス,238
4584,マザーズ,ジーンテクノサイエンス,445
4586,マザーズ,メドレックス,221
4587,東証1部,ペプチドリーム,4920
4588,マザーズ,オンコリスバイオファーマ,1368
4591,マザーズ,リボミック,331
4592,マザーズ,サンバイオ,1566
4593,マザーズ,ヘリオス,1620
4594,マザーズ,ブライトパス・バイオ,184
4595,東証2部,ミズホメディー,2667
4596,マザーズ,窪田製薬ホールディングス,264
4597,マザーズ,ソレイジア・ファーマ,141
4598,マザーズ,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,1462
4599,マザーズ,ステムリム,770
4611,東証1部,大日本塗料,851
4612,東証1部,日本ペイントホールディングス,1549
4613,東証1部,関西ペイント,2859
4615,東証1部,神東塗料,195
4616,東証2部,川上塗料,1268
4617,東証1部,中国塗料,888
4619,東証1部,日本特殊塗料,1039
4620,東証1部,藤倉化成,544
4621,東証2部,ロックペイント,750
4623,東証2部,アサヒペン,1874
4624,東証2部,イサム塗料,3355
4625,東証JQS,アトミクス,661
4626,東証1部,太陽ホールディングス,4890
4627,東証JQS,ナトコ,1512
4628,東証JQS,エスケー化研,39700
4629,東証JQS,大伸化学,1361
4631,東証1部,ＤＩＣ,2824
4633,東証1部,サカタインクス,1049
4634,東証1部,東洋インキＳＣホールディングス,2028
4635,東証2部,東京インキ,2210
4636,東証1部,Ｔ＆Ｋ　ＴＯＫＡ,814
4641,東証1部,アルプス技研,1967
4642,東証2部,オリジナル設計,943
4644,東証JQS,イマジニア,1107
4645,東証JQS,市進ホールディングス,366
4649,名証2部,大成,1136
4650,東証JQS,ＳＤエンターテイメント,399
4651,東証1部,サニックス,335
4653,東証1部,ダイオーズ,990
4657,東証JQS,環境管理センター,649
4658,東証1部,日本空調サービス,740
4659,東証JQS,エイジス,3890
4661,東証1部,オリエンタルランド,15050
4662,東証1部,フォーカスシステムズ,913
4664,東証JQS,ＲＳＣ,566
4665,東証1部,ダスキン,2633
4666,東証1部,パーク２４,2285
4667,東証JQS,アイサンテクノロジー,1802
4668,東証1部,明光ネットワークジャパン,589
4669,東証JQS,ニッパンレンタル,1044
4671,東証1部,ファルコホールディングス,1738
4673,東証JQS,川崎地質,2384
4674,東証1部,クレスコ,1699
4676,東証1部,フジ・メディア・ホールディングス,1233
4678,東証1部,秀英予備校,402
4679,東証1部,田谷,538
4680,東証1部,ラウンドワン,1367
4681,東証1部,リゾートトラスト,1744
4684,東証1部,オービック,21380
4685,東証JQS,菱友システムズ,1906
4686,東証1部,ジャストシステム,6150
4687,東証1部,ＴＤＣソフト,1121
4689,東証1部,Ｚホールディングス,473.9
4690,東証JQS,日本パレットプール,2919
4691,東証2部,ワシントンホテル,705
4694,東証1部,ビー・エム・エル,3705
4696,東証1部,ワタベウェディング,204
4699,東証JQS,ウチダエスコ,3100
4704,東証1部,トレンドマイクロ,5520
4705,東証JQS,クリップコーポレーション,852
4707,東証JQS,キタック,346
4708,東証1部,りらいあコミュニケーションズ,1237
4709,東証1部,ＩＤホールディングス,1347
4712,東証JQS,ＫｅｙＨｏｌｄｅｒ,1052
4714,東証1部,リソー教育,291
4716,東証1部,日本オラクル,10500
4718,東証1部,早稲田アカデミー,913
4719,東証1部,アルファシステムズ,3600
4720,東証JQS,城南進学研究社,400
4722,東証1部,フューチャー,2006
4725,東証1部,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,1446
4726,東証1部,ＳＢテクノロジー,3185
4728,東証1部,トーセ,823
4732,東証1部,ユー・エス・エス,1867
4733,東証1部,オービックビジネスコンサルタント,6300
4734,東証JQS,ビーイング,896
4735,東証2部,京進,535
4736,東証JQS,日本ラッド,641
4739,東証1部,伊藤忠テクノソリューションズ,3545
4743,東証1部,アイティフォー,754
4745,東証1部,東京個別指導学院,596
4746,東証1部,東計電算,4610
4748,東証JQS,構造計画研究所,2932
4750,東証2部,ダイサン,635
4751,東証1部,サイバーエージェント,2160
4752,東証JQS,昭和システムエンジニアリング,720
4754,東証JQS,トスネット,913
4755,東証1部,楽天グループ,1302
4760,東証JQS,アルファ,1467
4761,東証2部,さくらケーシーエス,811
4762,東証1部,エックスネット,1011
4763,東証1部,クリーク・アンド・リバー社,1529
4764,東証JQG,Ｎｅｘｕｓ　Ｂａｎｋ,172
4765,東証1部,モーニングスター,434
4766,東証2部,ピーエイ,220
4767,東証1部,テー・オー・ダブリュー,350
4768,東証1部,大塚商会,6010
4769,東証JQS,インフォメーションクリエーティブ,852
4770,東証2部,図研エルミック,325
4771,東証JQS,エフアンドエム,1488
4772,東証JQG,ストリームメディアコーポレーション,214
4776,東証1部,サイボウズ,2454
4777,東証JQS,ガーラ,278
4781,東証2部,日本ハウズイング,3850
4783,東証JQS,日本コンピュータ・ダイナミクス,661
4784,東証JQS,ＧＭＯアドパートナーズ,522
4792,東証1部,山田コンサルティンググループ,1249
4800,東証JQS,オリコン,1146
4801,東証1部,セントラルスポーツ,2459
4809,東証1部,パラカ,1638
4812,東証1部,ＩＳＩＤ,3795
4813,東証1部,ＡＣＣＥＳＳ,902
4814,東証JQS,ネクストウェア,207
4816,東証JQS,東映アニメーション,11570
4819,東証1部,デジタルガレージ,4480
4820,東証1部,ＥＭシステムズ,866
4824,マザーズ,メディアシーク,577
4825,東証1部,ウェザーニューズ,5440
4826,東証1部,ＣＩＪ,841
4827,福岡Q,ビジネス・ワンホールディングス,463
4828,東証1部,ビジネスエンジニアリング,3280
4829,東証1部,日本エンタープライズ,223
4832,東証2部,ＪＦＥシステムズ,1724
4833,東証JQG,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,274
4834,札証,キャリアバンク,1014
4837,東証JQS,シダックス,310
4838,東証JQS,スペースシャワーネットワーク,454
4839,東証1部,ＷＯＷＯＷ,2441
4840,東証JQG,トライアイズ,343
4845,東証1部,スカラ,859
4847,東証1部,インテリジェント　ウェイブ,666
4848,東証1部,フルキャストホールディングス,1958
4849,東証1部,エン・ジャパン,3770
4875,東証JQS,メディシノバ,452
4880,マザーズ,セルソース,11360
4881,マザーズ,ファンペップ,437
4883,マザーズ,モダリス,1427
4884,マザーズ,クリングルファーマ,857
4885,東証JQS,室町ケミカル,1297
4886,東証1部,あすか製薬ホールディングス,1082
4887,東証1部,サワイグループホールディングス,4875
4888,マザーズ,ステラファーマ,504
4901,東証1部,富士フイルムホールディングス,7265
4902,東証1部,コニカミノルタ,568
4911,東証1部,資生堂,7649
4912,東証1部,ライオン,1999
4914,東証1部,高砂香料工業,2701
4917,東証1部,マンダム,1932
4918,東証JQS,アイビー化粧品,648
4919,東証1部,ミルボン,6150
4920,東証JQS,日本色材工業研究所,1209
4921,東証1部,ファンケル,3425
4922,東証1部,コーセー,16690
4923,東証1部,コタ,1509
4925,東証JQS,ハーバー研究所,4095
4926,東証1部,シーボン,1953
4927,東証1部,ポーラ・オルビスホールディングス,2861
4928,東証1部,ノエビアホールディングス,5160
4929,東証1部,アジュバンコスメジャパン,1031
4930,東証JQS,グラフィコ,3960
4931,東証1部,新日本製薬,2178
4933,マザーズ,Ｉ－ｎｅ,5660
4934,マザーズ,プレミアアンチエイジング,14180
4935,東証JQS,リベルタ,1156
4936,マザーズ,アクシージア,1807
4951,東証1部,エステー,1809
4952,東証2部,エス・ディー・エス　バイオテック,1425
4955,東証1部,アグロ　カネショウ,1456
4956,東証1部,コニシ,1611
4957,東証2部,ヤスハラケミカル,590
4958,東証1部,長谷川香料,2116
4960,東証2部,ケミプロ化成,253
4962,東証2部,互応化学工業,1054
4963,東証1部,星光ＰＭＣ,785
4966,東証2部,上村工業,7880
4967,東証1部,小林製薬,9550
4968,東証1部,荒川化学工業,1208
4970,東証JQS,東洋合成工業,11630
4971,東証1部,メック,2756
4972,東証JQS,綜研化学,1950
4973,東証1部,日本高純度化学,2714
4974,東証1部,タカラバイオ,2950
4975,東証1部,ＪＣＵ,3715
4976,東証JQS,東洋ドライルーブ,2925
4977,東証1部,新田ゼラチン,640
4978,東証JQG,リプロセル,417
4979,東証1部,ＯＡＴアグリオ,1482
4980,東証1部,デクセリアルズ,2083
4985,東証1部,アース製薬,6790
4987,東証2部,寺岡製作所,386
4990,東証2部,昭和化学工業,491
4992,東証1部,北興化学工業,918
4994,東証1部,大成ラミック,2713
4995,福証,サンケイ化学,1079
4996,東証1部,クミアイ化学工業,857
4997,東証1部,日本農薬,563
4998,東証2部,フマキラー,1405
4999,東証2部,セメダイン,747
5008,東証2部,東亜石油,2825
5009,東証1部,富士興産,1286
5010,東証2部,日本精蝋,190
5011,東証1部,ニチレキ,1320
5013,東証1部,ユシロ化学工業,1174
5015,東証1部,ビーピー・カストロール,1397
5017,東証1部,富士石油,221
5018,東証1部,ＭＯＲＥＳＣＯ,1087
5019,東証1部,出光興産,2588
5020,東証1部,ＥＮＥＯＳホールディングス,453.6
5021,東証1部,コスモエネルギーホールディングス,2353
5070,マザーズ,ドラフト,905
5071,東証2部,ヴィス,619
5074,東証1部,テスホールディングス,1857
5101,東証1部,横浜ゴム,2228
5103,東証2部,昭和ホールディングス,55
5104,東証2部,日東化工,427
5105,東証1部,ＴＯＹＯ　ＴＩＲＥ,2209
5108,東証1部,ブリヂストン,4773
5110,東証1部,住友ゴム工業,1440
5121,東証1部,藤倉コンポジット,504
5122,東証1部,オカモト,4120
5142,東証1部,アキレス,1417
5161,東証2部,西川ゴム工業,1450
5162,東証JQS,朝日ラバー,622
5184,東証2部,ニチリン,1741
5185,東証1部,フコク,910
5186,東証1部,ニッタ,2665
5187,東証1部,クリエートメディック,1013
5189,東証2部,櫻護謨,3845
5191,東証1部,住友理工,683
5192,東証1部,三ツ星ベルト,1780
5194,東証2部,相模ゴム工業,1075
5195,東証1部,バンドー化学,816
5199,東証JQS,不二ラテックス,2649
5201,東証1部,ＡＧＣ,4720
5202,東証1部,日本板硝子,608
5204,東証1部,石塚硝子,1898
5208,東証1部,有沢製作所,961
5210,東証1部,日本山村硝子,916
5212,東証JQS,不二硝子,1671
5214,東証1部,日本電気硝子,2634
5216,東証JQS,倉元製作所,159
5217,東証JQS,テクノクオーツ,29960
5218,東証1部,オハラ,1546
5232,東証1部,住友大阪セメント,3155
5233,東証1部,太平洋セメント,2534
5237,東証2部,ノザワ,718
5261,東証1部,リソルホールディングス,4000
5262,東証1部,日本ヒューム,730
5268,東証2部,旭コンクリート工業,764
5269,東証1部,日本コンクリート工業,365
5271,東証2部,トーヨーアサノ,1702
5273,東証1部,三谷セキサン,4230
5277,東証JQS,スパンクリートコーポレーション,314
5279,東証JQS,日本興業,759
5280,東証JQS,ヨシコン,1085
5282,東証2部,ジオスター,359
5283,東証JQS,高見澤,2473
5284,東証JQS,ヤマウホールディングス,671
5285,東証JQS,ヤマックス,542
5287,東証2部,イトーヨーギョー,1184
5288,東証1部,アジアパイルホールディングス,497
5290,東証2部,ベルテクスコーポレーション,2802
5301,東証1部,東海カーボン,1722
5302,東証1部,日本カーボン,4390
5304,東証2部,ＳＥＣカーボン,6830
5310,東証1部,東洋炭素,2386
5331,東証1部,ノリタケカンパニーリミテド,4195
5332,東証1部,ＴＯＴＯ,5610
5333,東証1部,日本ガイシ,1945
5334,東証1部,日本特殊陶業,1707
5337,東証1部,ダントーホールディングス,304
5341,東証2部,アサヒ衛陶,748
5342,名証2部,ジャニス工業,547
5343,名証2部,ニッコー,146
5344,東証1部,ＭＡＲＵＷＡ,11070
5351,東証1部,品川リフラクトリーズ,3630
5352,東証1部,黒崎播磨,4320
5355,東証2部,日本ルツボ,2917
5356,名証2部,美濃窯業,481
5357,東証1部,ヨータイ,1303
5358,東証1部,イソライト工業,630
5363,東証1部,ＴＹＫ,330
5367,東証1部,ニッカトー,718
5368,東証2部,日本インシュレーション,1014
5380,東証JQS,新東,2008
5381,東証JQS,Ｍｉｐｏｘ,548
5384,東証1部,フジミインコーポレーテッド,4535
5386,東証2部,鶴弥,409
5387,東証JQS,チヨダウーテ,427
5388,東証1部,クニミネ工業,1161
5391,東証1部,エーアンドエーマテリアル,1043
5393,東証1部,ニチアス,2794
5395,東証2部,理研コランダム,1840
5401,東証1部,日本製鉄,2090
5406,東証1部,神戸製鋼所,737
5408,東証1部,中山製鋼所,424
5410,東証1部,合同製鐵,1708
5411,東証1部,ジェイ　エフ　イー　ホールディングス,1480
5423,東証1部,東京製鐵,1128
5440,東証1部,共英製鋼,1489
5444,東証1部,大和工業,3425
5445,東証1部,東京鐵鋼,1611
5446,東証2部,北越メタル,1186
5449,東証1部,大阪製鐵,1213
5451,東証1部,淀川製鋼所,2390
5458,東証2部,高砂鐵工,705
5461,名証1部,中部鋼鈑,805
5463,東証1部,丸一鋼管,2742
5464,東証1部,モリ工業,2475
5471,東証1部,大同特殊鋼,5340
5476,東証1部,日本高周波鋼業,410
5480,東証1部,日本冶金工業,2209
5481,東証1部,山陽特殊製鋼,1598
5482,東証1部,愛知製鋼,3180
5484,東証JQS,東北特殊鋼,1618
5486,東証1部,日立金属,2122
5491,東証1部,日本金属,994
5541,東証1部,大平洋金属,1885
5542,東証JQS,新報国製鉄,1323
5563,東証1部,新日本電工,325
5602,東証1部,栗本鐵工所,1706
5603,東証1部,虹技,1221
5607,名証2部,中央可鍛工業,462
5609,東証2部,日本鋳造,844
5610,東証2部,大和重工,797
5612,東証1部,日本鋳鉄管,1383
5631,東証1部,日本製鋼所,2678
5632,東証1部,三菱製鋼,858
5644,東証2部,メタルアート,1871
5658,東証1部,日亜鋼業,308
5659,東証1部,日本精線,4280
5660,東証2部,神鋼鋼線工業,915
5690,東証2部,リバーホールディングス,1085
5695,東証JQS,パウダーテック,2778
5697,東証2部,サンユウ,448
5698,東証1部,エンビプロ・ホールディングス,1016
5699,東証JQS,イボキン,2730
5702,東証1部,大紀アルミニウム工業所,1142
5703,東証1部,日本軽金属ホールディングス,1893
5704,マザーズ,ＪＭＣ,782
5706,東証1部,三井金属,3205
5707,東証1部,東邦亜鉛,2020
5711,東証1部,三菱マテリアル,2256
5713,東証1部,住友金属鉱山,4645
5714,東証1部,ＤＯＷＡホールディングス,4470
5715,東証1部,古河機械金属,1266
5721,東証1部,エス・サイエンス,38
5724,東証JQS,アサカ理研,1588
5726,東証1部,大阪チタニウムテクノロジーズ,811
5727,東証1部,東邦チタニウム,926
5729,東証2部,日本精鉱,2658
5741,東証1部,ＵＡＣＪ,2379
5742,東証JQS,エヌアイシ・オートテック,940
5753,東証2部,日本伸銅,1372
5757,東証1部,ＣＫサンエツ,3845
5781,東証2部,東邦金属,1017
5801,東証1部,古河電気工業,2835
5802,東証1部,住友電気工業,1620
5803,東証1部,フジクラ,456
5805,東証1部,昭和電線ホールディングス,1646
5807,東証1部,東京特殊電線,2512
5809,東証1部,タツタ電線,565
5816,東証2部,オーナンバ,679
5817,東証2部,ＪＭＡＣＳ,600
5819,東証1部,カナレ電気,1791
5820,東証JQS,三ッ星,1328
5821,東証1部,平河ヒューテック,1290
5851,東証1部,リョービ,1581
5852,東証1部,アーレスティ,443
5856,東証2部,エルアイイーエイチ,74
5857,東証1部,アサヒホールディングス,2255
5900,東証JQS,ダイケン,736
5901,東証1部,東洋製罐グループホールディングス,1351
5902,東証1部,ホッカンホールディングス,1406
5903,東証JQS,ＳＨＩＮＰＯ,1318
5905,東証2部,日本製罐,1255
5906,東証JQS,エムケー精工,431
5907,東証2部,ＪＦＥコンテイナー,4965
5909,東証1部,コロナ,930
5911,東証1部,横河ブリッジホールディングス,2022
5915,東証1部,駒井ハルテック,1817
5918,東証2部,瀧上工業,5330
5921,東証2部,川岸工業,2949
5922,東証2部,那須電機鉄工,9400
5923,東証1部,高田機工,2720
5928,東証2部,アルメタックス,277
5929,東証1部,三和ホールディングス,1376
5930,東証1部,文化シヤッター,1091
5932,東証1部,三協立山,804
5933,東証1部,アルインコ,1019
5935,東証JQS,元旦ビューティ工業,3850
5936,東証1部,東洋シヤッター,629
5938,東証1部,ＬＩＸＩＬ,3010
5939,東証JQS,大谷工業,5140
5940,東証2部,不二サッシ,78
5941,東証2部,中西製作所,1100
5942,東証1部,日本フイルコン,508
5943,東証1部,ノーリツ,1908
5945,東証JQS,天龍製鋸,2764
5946,東証1部,長府製作所,2073
5947,東証1部,リンナイ,10870
5949,東証1部,ユニプレス,976
5950,東証2部,日本パワーファスニング,124
5951,東証1部,ダイニチ工業,806
5952,東証2部,アマテイ,164
5953,福証,昭和鉄工,1871
5955,東証2部,ヤマシナ,78
5956,東証2部,トーソー,555
5957,東証1部,日東精工,546
5958,東証1部,三洋工業,1863
5959,東証1部,岡部,683
5962,東証2部,浅香工業,1582
5964,東証2部,東洋刃物,972
5965,東証2部,フジマック,756
5966,東証2部,ＫＴＣ,2000
5967,東証2部,ＴＯＮＥ,3210
5969,東証2部,ロブテックス,1816
5970,東証1部,ジーテクト,1502
5971,東証JQS,共和工業所,4300
5973,東証2部,トーアミ,501
5974,東証2部,中国工業,815
5975,東証1部,東プレ,1662
5976,東証1部,ネツレン,555
5979,名証2部,カネソウ,4090
5981,東証1部,東京製綱,1226
5982,東証2部,マルゼン,2186
5983,東証JQS,イワブチ,5750
5984,東証2部,兼房,627
5985,東証1部,サンコール,456
5986,東証1部,モリテック　スチール,454
5987,東証JQS,オーネックス,1010
5988,東証1部,パイオラックス,1484
5989,東証1部,エイチワン,759
5990,東証JQS,スーパーツール,2240
5991,東証1部,ニッパツ,835
5992,東証1部,中央発條,1153
5993,名証2部,知多鋼業,684
5994,東証2部,ファインシンター,1673
5997,東証JQS,協立エアテック,594
5998,東証1部,アドバネクス,1393
5999,東証JQS,イハラサイエンス,1855
6005,東証1部,三浦工業,4955
6013,東証1部,タクマ,1920
6016,東証2部,ジャパンエンジンコーポレーション,1305
6018,東証2部,阪神内燃機工業,1848
6022,東証2部,赤阪鐵工所,1590
6023,東証2部,ダイハツディーゼル,471
6025,名古屋セ,日本ＰＣサービス,1874
6026,マザーズ,ＧＭＯ　ＴＥＣＨ,2208
6027,マザーズ,弁護士ドットコム,8510
6028,東証1部,テクノプロ・ホールディングス,8100
6029,東証1部,アトラグループ,337
6030,マザーズ,アドベンチャー,7130
6031,マザーズ,サイジニア,1732
6032,東証1部,インターワークス,390
6033,マザーズ,エクストリーム,1020
6034,マザーズ,ＭＲＴ,1311
6035,東証1部,アイ・アールジャパンホールディングス,13560
6036,東証1部,ＫｅｅＰｅｒ技研,2113
6037,東証1部,ファーストロジック,743
6038,マザーズ,イード,891
6039,マザーズ,日本動物高度医療センター,1920
6040,マザーズ,日本スキー場開発,652
6042,東証2部,ニッキ,1827
6044,東証1部,三機サービス,1080
6045,マザーズ,レントラックス,566
6046,マザーズ,リンクバル,306
6047,東証1部,Ｇｕｎｏｓｙ,939
6048,東証1部,デザインワン・ジャパン,232
6049,マザーズ,イトクロ,1060
6050,東証1部,イー・ガーディアン,2613
6054,東証1部,リブセンス,227
6055,東証1部,ジャパンマテリアル,1253
6058,東証1部,ベクトル,933
6059,東証1部,ウチヤマホールディングス,362
6060,東証JQS,こころネット,885
6061,東証JQS,ユニバーサル園芸社,1853
6062,東証1部,チャーム・ケア・コーポレーション,1201
6063,東証JQS,日本エマージェンシーアシスタンス,1620
6067,マザーズ,インパクトホールディングス,2305
6069,マザーズ,トレンダーズ,649
6070,東証1部,キャリアリンク,2270
6071,東証1部,ＩＢＪ,1010
6072,マザーズ,地盤ネットホールディングス,210
6073,東証1部,アサンテ,1818
6074,東証JQS,ジェイエスエス,520
6076,福証,アメイズ,880
6077,東証1部,Ｎ・フィールド,1197
6078,東証1部,バリューＨＲ,1620
6080,東証1部,Ｍ＆Ａキャピタルパートナーズ,4775
6081,マザーズ,アライドアーキテクツ,939
6082,東証1部,ライドオンエクスプレスホールディングス,1542
6083,東証1部,ＥＲＩホールディングス,616
6085,マザーズ,アーキテクツ・スタジオ・ジャパン,965
6086,マザーズ,シンメンテホールディングス,905
6087,東証1部,アビスト,2894
6088,東証1部,シグマクシス,2049
6089,東証1部,ウィルグループ,971
6090,マザーズ,ヒューマン・メタボローム・テクノロジーズ,841
6091,東証2部,ウエスコホールディングス,458
6092,マザーズ,エンバイオ・ホールディングス,612
6093,東証1部,エスクロー・エージェント・ジャパン,243
6094,マザーズ,フリークアウト・ホールディングス,1511
6095,東証1部,メドピア,5140
6096,東証1部,レアジョブ,1897
6098,東証1部,リクルートホールディングス,5367
6099,東証1部,エラン,1388
6101,東証1部,ツガミ,1600
6103,東証1部,オークマ,5650
6104,東証1部,芝浦機械,2526
6111,名証2部,旭精機工業,1950
6113,東証1部,アマダ,1119
6118,東証1部,アイダエンジニアリング,887
6121,東証1部,滝澤鉄工所,1125
6125,東証2部,岡本工作機械製作所,4240
6131,東証2部,浜井産業,1027
6134,東証1部,ＦＵＪＩ,2670
6135,東証1部,牧野フライス製作所,4250
6136,東証1部,ＯＳＧ,1804
6137,東証2部,小池酸素工業,2318
6138,東証1部,ダイジェット工業,1337
6140,東証1部,旭ダイヤモンド工業,517
6141,東証1部,ＤＭＧ森精機,1787
6142,名証2部,富士精工,1369
6143,東証1部,ソディック,1059
6144,東証2部,西部電機,1278
6145,東証JQS,ＮＩＴＴＯＫＵ,3490
6146,東証1部,ディスコ,31150
6147,東証JQS,ヤマザキ,454
6149,東証JQS,小田原エンジニアリング,2742
6150,東証JQS,タケダ機械,2497
6151,東証1部,日東工器,1903
6155,東証2部,高松機械工業,688
6156,東証JQS,エーワン精密,1338
6157,東証1部,日進工具,1443
6158,東証JQS,和井田製作所,1134
6159,東証JQS,ミクロン精密,1140
6161,東証2部,エスティック,4670
6164,東証JQS,太陽工機,1105
6165,東証1部,パンチ工業,584
6166,マザーズ,中村超硬,804
6167,東証1部,冨士ダイス,650
6171,東証1部,土木管理総合試験所,383
6172,マザーズ,メタップス,1166
6173,マザーズ,アクアライン,740
6175,東証1部,ネットマーケティング,517
6176,マザーズ,ブランジスタ,503
6177,マザーズ,ＡｐｐＢａｎｋ,185
6178,東証1部,日本郵政,926.9
6180,マザーズ,ＧＭＯメディア,2013
6181,マザーズ,タメニー,127
6182,マザーズ,ロゼッタ,2073
6183,東証1部,ベルシステム２４ホールディングス,1617
6184,東証1部,鎌倉新書,1213
6185,東証1部,ＳＭＮ,795
6186,東証1部,一蔵,412
6188,東証2部,富士ソフトサービスビューロ,386
6189,東証1部,グローバルキッズＣＯＭＰＡＮＹ,1012
6190,マザーズ,フェニックスバイオ,611
6191,東証1部,エアトリ,2554
6192,マザーズ,ハイアス・アンド・カンパニー,158
6193,マザーズ,バーチャレクス・ホールディングス,700
6194,東証1部,アトラエ,1687
6195,マザーズ,ホープ,1346
6196,東証1部,ストライク,4265
6197,東証1部,ソラスト,1326
6198,マザーズ,キャリア,609
6199,東証1部,セラク,2241
6200,東証1部,インソース,2426
6201,東証1部,豊田自動織機,9300
6203,東証1部,豊和工業,803
6205,東証1部,ＯＫＫ,391
6208,東証1部,石川製作所,1687
6210,東証1部,東洋機械金属,514
6217,東証1部,津田駒工業,900
6218,東証1部,エンシュウ,872
6222,東証1部,島精機製作所,2159
6229,東証2部,オーケーエム,1572
6230,東証2部,ＳＡＮＥＩ,3590
6231,東証2部,木村工機,2612
6232,マザーズ,自律制御システム研究所,2624
6233,東証JQS,極東産機,599
6235,東証1部,オプトラン,2717
6236,東証1部,ＮＣホールディングス,916
6237,東証1部,イワキ,970
6238,東証1部,フリュー,1101
6239,東証JQS,ナガオカ,916
6240,東証1部,ヤマシンフィルタ,799
6245,東証2部,ヒラノテクシード,2544
6246,東証2部,テクノスマート,1387
6247,東証1部,日阪製作所,821
6248,東証JQS,横田製作所,1113
6249,東証JQS,ゲームカード・ジョイコホールディングス,1239
6250,東証1部,やまびこ,1244
6254,東証2部,野村マイクロ・サイエンス,3545
6255,マザーズ,エヌ・ピー・シー,664
6257,東証JQS,藤商事,897
6258,東証1部,平田機工,6560
6262,東証1部,ペガサスミシン製造,503
6264,東証1部,マルマエ,1645
6265,東証JQS,妙徳,1600
6266,東証1部,タツモ,1609
6267,東証JQS,ゼネラルパッカー,2109
6268,東証1部,ナブテスコ,4970
6269,東証1部,三井海洋開発,2157
6271,東証2部,ニッセイ,1000
6272,東証1部,レオン自動機,1349
6273,東証1部,ＳＭＣ,62810
6276,東証JQS,シリウスビジョン,397
6277,東証1部,ホソカワミクロン,6060
6278,東証1部,ユニオンツール,3655
6279,東証2部,瑞光,1081
6281,東証JQS,前田製作所,577
6282,東証1部,オイレス工業,1579
6284,東証1部,日精エー・エス・ビー機械,5440
6286,東証JQS,靜甲,623
6287,東証1部,サトーホールディングス,2601
6289,東証1部,技研製作所,4590
6291,東証1部,日本エアーテック,1265
6292,東証1部,カワタ,892
6293,東証1部,日精樹脂工業,1211
6294,東証1部,オカダアイヨン,1214
6295,名証2部,富士変速機,325
6297,東証JQS,鉱研工業,498
6298,東証1部,ワイエイシイホールディングス,961
6299,東証2部,神鋼環境ソリューション,2640
6301,東証1部,コマツ,3191
6302,東証1部,住友重機械工業,3255
6303,東証2部,ササクラ,2405
6305,東証1部,日立建機,3555
6306,東証1部,日工,702
6307,東証2部,サンセイ,488
6309,東証1部,巴工業,2142
6310,東証1部,井関農機,1422
6312,東証JQS,フロイント産業,798
6315,東証1部,ＴＯＷＡ,1945
6316,東証1部,丸山製作所,1796
6317,東証1部,北川鉄工所,1643
6319,東証1部,シンニッタン,255
6322,東証2部,タクミナ,1137
6323,東証1部,ローツェ,9160
6324,東証JQS,ハーモニック・ドライブ・システムズ,6150
6325,東証1部,タカキタ,647
6326,東証1部,クボタ,2498
6327,東証JQS,北川精機,741
6328,東証1部,荏原実業,6310
6330,東証1部,東洋エンジニアリング,686
6331,東証1部,三菱化工機,2663
6332,東証1部,月島機械,1197
6333,東証1部,帝国電機製作所,1275
6334,東証2部,明治機械,287
6335,東証1部,東京機械製作所,585
6336,東証2部,石井表記,709
6337,東証JQS,テセック,2950
6338,東証2部,タカトリ,943
6339,東証1部,新東工業,742
6340,東証1部,澁谷工業,3465
6342,東証2部,太平製作所,1725
6343,東証2部,フリージア・マクロス,126
6345,東証1部,アイチコーポレーション,861
6346,東証2部,キクカワエンタープライズ,3850
6347,東証JQS,プラコー,1685
6349,東証1部,小森コーポレーション,796
6351,東証1部,鶴見製作所,1764
6355,東証1部,住友精密工業,2101
