code,市場,銘柄名,現在値
4528,東証1部,小野薬品工業,2517.5
4530,東証1部,久光製薬,6400
4531,東証1部,有機合成薬品工業,297
4534,東証1部,持田製薬,3740
4536,東証1部,参天製薬,1430
4538,東証1部,扶桑薬品工業,2309
4539,東証1部,日本ケミファ,2368
4540,東証1部,ツムラ,3470
4541,東証1部,日医工,909
4543,東証1部,テルモ,4001
4544,東証1部,Ｈ．Ｕ．グループホールディングス,3020
4547,東証1部,キッセイ薬品工業,2128
4548,東証1部,生化学工業,1099
4549,東証1部,栄研化学,2092
4550,東証1部,日水製薬,976
4551,東証1部,鳥居薬品,2558
4552,東証1部,ＪＣＲファーマ,3275
4553,東証1部,東和薬品,2330
4554,東証1部,富士製薬工業,1168
4556,東証JQS,カイノス,1016
4558,東証JQS,中京医薬品,315
4559,東証1部,ゼリア新薬工業,2021
4563,マザーズ,アンジェス,973
4564,マザーズ,オンコセラピー・サイエンス,112
4565,マザーズ,そーせいグループ,1545
4568,東証1部,第一三共,2639.5
4569,東証1部,キョーリン製薬ホールディングス,1745
4570,東証JQG,免疫生物研究所,513
4571,マザーズ,ナノキャリア,285
4572,東証JQG,カルナバイオサイエンス,1230
4574,東証1部,大幸薬品,1087
4575,マザーズ,キャンバス,395
4576,東証JQG,デ・ウエスタン・セラピテクス研究所,281
4577,東証1部,ダイト,3440
4578,東証1部,大塚ホールディングス,4461
4579,東証JQG,ラクオリア創薬,997
4581,東証1部,大正製薬ホールディングス,6470
4582,東証JQG,シンバイオ製薬,1385
4583,マザーズ,カイオム・バイオサイエンス,216
4584,マザーズ,ジーンテクノサイエンス,421
4586,マザーズ,メドレックス,228
4587,東証1部,ペプチドリーム,4825
4588,マザーズ,オンコリスバイオファーマ,1320
4591,マザーズ,リボミック,310
4592,マザーズ,サンバイオ,1495
4593,マザーズ,ヘリオス,1495
4594,マザーズ,ブライトパス・バイオ,179
4595,東証2部,ミズホメディー,2700
4596,マザーズ,窪田製薬ホールディングス,259
4597,マザーズ,ソレイジア・ファーマ,135
4598,マザーズ,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,1344
4599,マザーズ,ステムリム,751
4611,東証1部,大日本塗料,849
4612,東証1部,日本ペイントホールディングス,1610
4613,東証1部,関西ペイント,2902
4615,東証1部,神東塗料,197
4616,東証2部,川上塗料,1235
4617,東証1部,中国塗料,903
4619,東証1部,日本特殊塗料,1048
4620,東証1部,藤倉化成,560
4621,東証2部,ロックペイント,755
4623,東証2部,アサヒペン,1871
4624,東証2部,イサム塗料,3365
4625,東証JQS,アトミクス,675
4626,東証1部,太陽ホールディングス,4975
4627,東証JQS,ナトコ,1472
4628,東証JQS,エスケー化研,39500
4629,東証JQS,大伸化学,1364
4631,東証1部,ＤＩＣ,2938
4633,東証1部,サカタインクス,1057
4634,東証1部,東洋インキＳＣホールディングス,2062
4635,東証2部,東京インキ,2121
4636,東証1部,Ｔ＆Ｋ　ＴＯＫＡ,800
4641,東証1部,アルプス技研,1960
4642,東証2部,オリジナル設計,954
4644,東証JQS,イマジニア,1082
4645,東証JQS,市進ホールディングス,359
4649,名証2部,大成,1136
4650,東証JQS,ＳＤエンターテイメント,399
4651,東証1部,サニックス,321
4653,東証1部,ダイオーズ,1010
4657,東証JQS,環境管理センター,669
4658,東証1部,日本空調サービス,745
4659,東証JQS,エイジス,3815
4661,東証1部,オリエンタルランド,15405
4662,東証1部,フォーカスシステムズ,895
4664,東証JQS,ＲＳＣ,565
4665,東証1部,ダスキン,2631
4666,東証1部,パーク２４,2225
4667,東証JQS,アイサンテクノロジー,1699
4668,東証1部,明光ネットワークジャパン,581
4669,東証JQS,ニッパンレンタル,1044
4671,東証1部,ファルコホールディングス,1711
4673,東証JQS,川崎地質,2332
4674,東証1部,クレスコ,1643
4676,東証1部,フジ・メディア・ホールディングス,1223
4678,東証1部,秀英予備校,402
4679,東証1部,田谷,540
4680,東証1部,ラウンドワン,1374
4681,東証1部,リゾートトラスト,1719
4684,東証1部,オービック,20520
4685,東証JQS,菱友システムズ,1940
4686,東証1部,ジャストシステム,5810
4687,東証1部,ＴＤＣソフト,1070
4689,東証1部,Ｚホールディングス,471.2
4690,東証JQS,日本パレットプール,2783
4691,東証2部,ワシントンホテル,710
4694,東証1部,ビー・エム・エル,3480
4696,東証1部,ワタベウェディング,200
4699,東証JQS,ウチダエスコ,3070
4704,東証1部,トレンドマイクロ,5330
4705,東証JQS,クリップコーポレーション,867
4707,東証JQS,キタック,334
4708,東証1部,りらいあコミュニケーションズ,1238
4709,東証1部,ＩＤホールディングス,1341
4712,東証JQS,ＫｅｙＨｏｌｄｅｒ,1073
4714,東証1部,リソー教育,291
4716,東証1部,日本オラクル,10270
4718,東証1部,早稲田アカデミー,915
4719,東証1部,アルファシステムズ,3680
4720,東証JQS,城南進学研究社,400
4722,東証1部,フューチャー,1854
4725,東証1部,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,1432
4726,東証1部,ＳＢテクノロジー,2894
4728,東証1部,トーセ,809
4732,東証1部,ユー・エス・エス,1862
4733,東証1部,オービックビジネスコンサルタント,6110
4734,東証JQS,ビーイング,896
4735,東証2部,京進,547
4736,東証JQS,日本ラッド,631
4739,東証1部,伊藤忠テクノソリューションズ,3465
4743,東証1部,アイティフォー,756
4745,東証1部,東京個別指導学院,582
4746,東証1部,東計電算,4560
4748,東証JQS,構造計画研究所,2875
4750,東証2部,ダイサン,628
4751,東証1部,サイバーエージェント,2104
4752,東証JQS,昭和システムエンジニアリング,718
4754,東証JQS,トスネット,885
4755,東証1部,楽天グループ,1325
4760,東証JQS,アルファ,1475
4761,東証2部,さくらケーシーエス,817
4762,東証1部,エックスネット,1007
4763,東証1部,クリーク・アンド・リバー社,1468
4764,東証JQG,Ｎｅｘｕｓ　Ｂａｎｋ,189
4765,東証1部,モーニングスター,433
4766,東証2部,ピーエイ,187
4767,東証1部,テー・オー・ダブリュー,326
4768,東証1部,大塚商会,5800
4769,東証JQS,インフォメーションクリエーティブ,854
4770,東証2部,図研エルミック,325
4771,東証JQS,エフアンドエム,1404
4772,東証JQG,ストリームメディアコーポレーション,207
4776,東証1部,サイボウズ,2272
4777,東証JQS,ガーラ,254
4781,東証2部,日本ハウズイング,3930
4783,東証JQS,日本コンピュータ・ダイナミクス,675
4784,東証JQS,ＧＭＯアドパートナーズ,512
4792,東証1部,山田コンサルティンググループ,1219
4800,東証JQS,オリコン,1051
4801,東証1部,セントラルスポーツ,2435
4809,東証1部,パラカ,1638
4812,東証1部,ＩＳＩＤ,3815
4813,東証1部,ＡＣＣＥＳＳ,892
4814,東証JQS,ネクストウェア,200
4816,東証JQS,東映アニメーション,11170
4819,東証1部,デジタルガレージ,4375
4820,東証1部,ＥＭシステムズ,856
4824,マザーズ,メディアシーク,532
4825,東証1部,ウェザーニューズ,5300
4826,東証1部,ＣＩＪ,846
4827,福岡Q,ビジネス・ワンホールディングス,434
4828,東証1部,ビジネスエンジニアリング,3320
4829,東証1部,日本エンタープライズ,219
4832,東証2部,ＪＦＥシステムズ,1729
4833,東証JQG,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,240
4834,札証,キャリアバンク,1024
4837,東証JQS,シダックス,320
4838,東証JQS,スペースシャワーネットワーク,450
4839,東証1部,ＷＯＷＯＷ,2469
4840,東証JQG,トライアイズ,340
4845,東証1部,スカラ,771
4847,東証1部,インテリジェント　ウェイブ,658
4848,東証1部,フルキャストホールディングス,1924
4849,東証1部,エン・ジャパン,3545
4875,東証JQS,メディシノバ,459
4880,マザーズ,セルソース,11020
4881,マザーズ,ファンペップ,419
4883,マザーズ,モダリス,1324
4884,マザーズ,クリングルファーマ,819
4885,東証JQS,室町ケミカル,1167
4886,東証1部,あすか製薬ホールディングス,1106
4887,東証1部,サワイグループホールディングス,4935
4888,マザーズ,ステラファーマ,481
4901,東証1部,富士フイルムホールディングス,7203
4902,東証1部,コニカミノルタ,573
4911,東証1部,資生堂,7722
4912,東証1部,ライオン,2037
4914,東証1部,高砂香料工業,2777
4917,東証1部,マンダム,1968
4918,東証JQS,アイビー化粧品,632
4919,東証1部,ミルボン,6060
4920,東証JQS,日本色材工業研究所,1168
4921,東証1部,ファンケル,3500
4922,東証1部,コーセー,16120
4923,東証1部,コタ,1488
4925,東証JQS,ハーバー研究所,4280
4926,東証1部,シーボン,1955
4927,東証1部,ポーラ・オルビスホールディングス,2827
4928,東証1部,ノエビアホールディングス,5060
4929,東証1部,アジュバンコスメジャパン,1027
4930,東証JQS,グラフィコ,3915
4931,東証1部,新日本製薬,2198
4933,マザーズ,Ｉ－ｎｅ,5950
4934,マザーズ,プレミアアンチエイジング,12340
4935,東証JQS,リベルタ,1105
4936,マザーズ,アクシージア,1705
4951,東証1部,エステー,1817
4952,東証2部,エス・ディー・エス　バイオテック,1427
4955,東証1部,アグロ　カネショウ,1438
4956,東証1部,コニシ,1566
4957,東証2部,ヤスハラケミカル,584
4958,東証1部,長谷川香料,2159
4960,東証2部,ケミプロ化成,247
4962,東証2部,互応化学工業,1060
4963,東証1部,星光ＰＭＣ,783
4966,東証2部,上村工業,7560
4967,東証1部,小林製薬,9730
4968,東証1部,荒川化学工業,1209
4970,東証JQS,東洋合成工業,10330
4971,東証1部,メック,2670
4972,東証JQS,綜研化学,2035
4973,東証1部,日本高純度化学,2714
4974,東証1部,タカラバイオ,2929
4975,東証1部,ＪＣＵ,3745
4976,東証JQS,東洋ドライルーブ,2965
4977,東証1部,新田ゼラチン,643
4978,東証JQG,リプロセル,412
4979,東証1部,ＯＡＴアグリオ,1480
4980,東証1部,デクセリアルズ,1975
4985,東証1部,アース製薬,6740
4987,東証2部,寺岡製作所,383
4990,東証2部,昭和化学工業,491
4992,東証1部,北興化学工業,904
4994,東証1部,大成ラミック,2727
4995,福証,サンケイ化学,1061
4996,東証1部,クミアイ化学工業,856
4997,東証1部,日本農薬,581
4998,東証2部,フマキラー,1379
4999,東証2部,セメダイン,736
5008,東証2部,東亜石油,2843
5009,東証1部,富士興産,1281
5010,東証2部,日本精蝋,186
5011,東証1部,ニチレキ,1296
5013,東証1部,ユシロ化学工業,1168
5015,東証1部,ビーピー・カストロール,1418
5017,東証1部,富士石油,227
5018,東証1部,ＭＯＲＥＳＣＯ,1102
5019,東証1部,出光興産,2729
5020,東証1部,ＥＮＥＯＳホールディングス,473.9
5021,東証1部,コスモエネルギーホールディングス,2483
5070,マザーズ,ドラフト,868
5071,東証2部,ヴィス,611
5074,東証1部,テスホールディングス,1815
5101,東証1部,横浜ゴム,2222
5103,東証2部,昭和ホールディングス,55
5104,東証2部,日東化工,430
5105,東証1部,ＴＯＹＯ　ＴＩＲＥ,2193
5108,東証1部,ブリヂストン,4734
5110,東証1部,住友ゴム工業,1448
5121,東証1部,藤倉コンポジット,487
5122,東証1部,オカモト,4080
5142,東証1部,アキレス,1445
5161,東証2部,西川ゴム工業,1444
5162,東証JQS,朝日ラバー,621
5184,東証2部,ニチリン,1744
5185,東証1部,フコク,916
5186,東証1部,ニッタ,2696
5187,東証1部,クリエートメディック,1014
5189,東証2部,櫻護謨,3845
5191,東証1部,住友理工,700
5192,東証1部,三ツ星ベルト,1785
5194,東証2部,相模ゴム工業,1060
5195,東証1部,バンドー化学,832
5199,東証JQS,不二ラテックス,2669
5201,東証1部,ＡＧＣ,4895
5202,東証1部,日本板硝子,631
5204,東証1部,石塚硝子,1915
5208,東証1部,有沢製作所,947
5210,東証1部,日本山村硝子,919
5212,東証JQS,不二硝子,1420
5214,東証1部,日本電気硝子,2663
5216,東証JQS,倉元製作所,160
5217,東証JQS,テクノクオーツ,29000
5218,東証1部,オハラ,1549
5232,東証1部,住友大阪セメント,3255
5233,東証1部,太平洋セメント,2566
5237,東証2部,ノザワ,717
5261,東証1部,リソルホールディングス,4000
5262,東証1部,日本ヒューム,724
5268,東証2部,旭コンクリート工業,840
5269,東証1部,日本コンクリート工業,390
5271,東証2部,トーヨーアサノ,1713
5273,東証1部,三谷セキサン,4095
5277,東証JQS,スパンクリートコーポレーション,308
5279,東証JQS,日本興業,749
5280,東証JQS,ヨシコン,1094
5282,東証2部,ジオスター,357
5283,東証JQS,高見澤,2409
5284,東証JQS,ヤマウホールディングス,640
5285,東証JQS,ヤマックス,517
5287,東証2部,イトーヨーギョー,1163
5288,東証1部,アジアパイルホールディングス,497
5290,東証2部,ベルテクスコーポレーション,2675
5301,東証1部,東海カーボン,1802
5302,東証1部,日本カーボン,4460
5304,東証2部,ＳＥＣカーボン,6750
5310,東証1部,東洋炭素,2353
5331,東証1部,ノリタケカンパニーリミテド,4185
5332,東証1部,ＴＯＴＯ,5740
5333,東証1部,日本ガイシ,1992
5334,東証1部,日本特殊陶業,1665
5337,東証1部,ダントーホールディングス,338
5341,東証2部,アサヒ衛陶,752
5342,名証2部,ジャニス工業,567
5343,名証2部,ニッコー,147
5344,東証1部,ＭＡＲＵＷＡ,10940
5351,東証1部,品川リフラクトリーズ,3685
5352,東証1部,黒崎播磨,4415
5355,東証2部,日本ルツボ,2895
5356,名証2部,美濃窯業,477
5357,東証1部,ヨータイ,1189
5358,東証1部,イソライト工業,628
5363,東証1部,ＴＹＫ,345
5367,東証1部,ニッカトー,716
5368,東証2部,日本インシュレーション,1005
5380,東証JQS,新東,2015
5381,東証JQS,Ｍｉｐｏｘ,554
5384,東証1部,フジミインコーポレーテッド,4230
5386,東証2部,鶴弥,410
5387,東証JQS,チヨダウーテ,420
5388,東証1部,クニミネ工業,1159
5391,東証1部,エーアンドエーマテリアル,1049
5393,東証1部,ニチアス,2826
5395,東証2部,理研コランダム,1834
5401,東証1部,日本製鉄,2256
5406,東証1部,神戸製鋼所,791
5408,東証1部,中山製鋼所,437
5410,東証1部,合同製鐵,1759
5411,東証1部,ジェイ　エフ　イー　ホールディングス,1601
5423,東証1部,東京製鐵,1201
5440,東証1部,共英製鋼,1544
5444,東証1部,大和工業,3465
5445,東証1部,東京鐵鋼,1626
5446,東証2部,北越メタル,1201
5449,東証1部,大阪製鐵,1289
5451,東証1部,淀川製鋼所,2443
5458,東証2部,高砂鐵工,705
5461,名証1部,中部鋼鈑,808
5463,東証1部,丸一鋼管,2835
5464,東証1部,モリ工業,2559
5471,東証1部,大同特殊鋼,5600
5476,東証1部,日本高周波鋼業,411
5480,東証1部,日本冶金工業,2278
5481,東証1部,山陽特殊製鋼,1668
5482,東証1部,愛知製鋼,3265
5484,東証JQS,東北特殊鋼,1570
5486,東証1部,日立金属,2123
5491,東証1部,日本金属,1013
5541,東証1部,大平洋金属,1952
5542,東証JQS,新報国製鉄,1364
5563,東証1部,新日本電工,329
5602,東証1部,栗本鐵工所,1723
5603,東証1部,虹技,1218
5607,名証2部,中央可鍛工業,462
5609,東証2部,日本鋳造,842
5610,東証2部,大和重工,811
5612,東証1部,日本鋳鉄管,1339
5631,東証1部,日本製鋼所,2674
5632,東証1部,三菱製鋼,915
5644,東証2部,メタルアート,1928
5658,東証1部,日亜鋼業,310
5659,東証1部,日本精線,4085
5660,東証2部,神鋼鋼線工業,912
5690,東証2部,リバーホールディングス,1075
5695,東証JQS,パウダーテック,2844
5697,東証2部,サンユウ,425
5698,東証1部,エンビプロ・ホールディングス,1000
5699,東証JQS,イボキン,2627
5702,東証1部,大紀アルミニウム工業所,1128
5703,東証1部,日本軽金属ホールディングス,2066
5704,マザーズ,ＪＭＣ,771
5706,東証1部,三井金属,3360
5707,東証1部,東邦亜鉛,2137
5711,東証1部,三菱マテリアル,2313
5713,東証1部,住友金属鉱山,4983
5714,東証1部,ＤＯＷＡホールディングス,4670
5715,東証1部,古河機械金属,1330
5721,東証1部,エス・サイエンス,39
5724,東証JQS,アサカ理研,1546
5726,東証1部,大阪チタニウムテクノロジーズ,821
5727,東証1部,東邦チタニウム,948
5729,東証2部,日本精鉱,2650
5741,東証1部,ＵＡＣＪ,2532
5742,東証JQS,エヌアイシ・オートテック,919
5753,東証2部,日本伸銅,1374
5757,東証1部,ＣＫサンエツ,3795
5781,東証2部,東邦金属,983
5801,東証1部,古河電気工業,2931
5802,東証1部,住友電気工業,1637.5
5803,東証1部,フジクラ,488
5805,東証1部,昭和電線ホールディングス,1603
5807,東証1部,東京特殊電線,2516
5809,東証1部,タツタ電線,563
5816,東証2部,オーナンバ,673
5817,東証2部,ＪＭＡＣＳ,570
5819,東証1部,カナレ電気,1795
5820,東証JQS,三ッ星,1338
5821,東証1部,平河ヒューテック,1342
5851,東証1部,リョービ,1631
5852,東証1部,アーレスティ,491
5856,東証2部,エルアイイーエイチ,74
5857,東証1部,アサヒホールディングス,2325
5900,東証JQS,ダイケン,746
5901,東証1部,東洋製罐グループホールディングス,1350
5902,東証1部,ホッカンホールディングス,1413
5903,東証JQS,ＳＨＩＮＰＯ,1312
5905,東証2部,日本製罐,1225
5906,東証JQS,エムケー精工,422
5907,東証2部,ＪＦＥコンテイナー,4985
5909,東証1部,コロナ,934
5911,東証1部,横河ブリッジホールディングス,2065
5915,東証1部,駒井ハルテック,1809
5918,東証2部,瀧上工業,5400
5921,東証2部,川岸工業,2904
5922,東証2部,那須電機鉄工,9340
5923,東証1部,高田機工,2723
5928,東証2部,アルメタックス,270
5929,東証1部,三和ホールディングス,1338
5930,東証1部,文化シヤッター,1082
5932,東証1部,三協立山,819
5933,東証1部,アルインコ,1027
5935,東証JQS,元旦ビューティ工業,3850
5936,東証1部,東洋シヤッター,628
5938,東証1部,ＬＩＸＩＬ,3070
5939,東証JQS,大谷工業,5310
5940,東証2部,不二サッシ,78
5941,東証2部,中西製作所,1101
5942,東証1部,日本フイルコン,508
5943,東証1部,ノーリツ,1907
5945,東証JQS,天龍製鋸,2750
5946,東証1部,長府製作所,2076
5947,東証1部,リンナイ,10950
5949,東証1部,ユニプレス,1007
5950,東証2部,日本パワーファスニング,126
5951,東証1部,ダイニチ工業,807
5952,東証2部,アマテイ,161
5953,福証,昭和鉄工,1871
5955,東証2部,ヤマシナ,79
5956,東証2部,トーソー,556
5957,東証1部,日東精工,551
5958,東証1部,三洋工業,1876
5959,東証1部,岡部,698
5962,東証2部,浅香工業,1610
5964,東証2部,東洋刃物,1087
5965,東証2部,フジマック,769
5966,東証2部,ＫＴＣ,1970
5967,東証2部,ＴＯＮＥ,3245
5969,東証2部,ロブテックス,1850
5970,東証1部,ジーテクト,1521
5971,東証JQS,共和工業所,4330
5973,東証2部,トーアミ,494
5974,東証2部,中国工業,823
5975,東証1部,東プレ,1622
5976,東証1部,ネツレン,565
5979,名証2部,カネソウ,4090
5981,東証1部,東京製綱,1250
5982,東証2部,マルゼン,2210
5983,東証JQS,イワブチ,5700
5984,東証2部,兼房,625
5985,東証1部,サンコール,458
5986,東証1部,モリテック　スチール,446
5987,東証JQS,オーネックス,998
5988,東証1部,パイオラックス,1513
5989,東証1部,エイチワン,775
5990,東証JQS,スーパーツール,2250
5991,東証1部,ニッパツ,849
5992,東証1部,中央発條,1059
5993,名証2部,知多鋼業,689
5994,東証2部,ファインシンター,1698
5997,東証JQS,協立エアテック,586
5998,東証1部,アドバネクス,1411
5999,東証JQS,イハラサイエンス,1815
6005,東証1部,三浦工業,5250
6013,東証1部,タクマ,1925
6016,東証2部,ジャパンエンジンコーポレーション,1230
6018,東証2部,阪神内燃機工業,1801
6022,東証2部,赤阪鐵工所,1682
6023,東証2部,ダイハツディーゼル,481
6025,名古屋セ,日本ＰＣサービス,1870
6026,マザーズ,ＧＭＯ　ＴＥＣＨ,2001
6027,マザーズ,弁護士ドットコム,8250
6028,東証1部,テクノプロ・ホールディングス,8160
6029,東証1部,アトラグループ,333
6030,マザーズ,アドベンチャー,6840
6031,マザーズ,サイジニア,1768
6032,東証1部,インターワークス,393
6033,マザーズ,エクストリーム,1000
6034,マザーズ,ＭＲＴ,1236
6035,東証1部,アイ・アールジャパンホールディングス,12610
6036,東証1部,ＫｅｅＰｅｒ技研,2131
6037,東証1部,ファーストロジック,752
6038,マザーズ,イード,862
6039,マザーズ,日本動物高度医療センター,1928
6040,マザーズ,日本スキー場開発,655
6042,東証2部,ニッキ,1827
6044,東証1部,三機サービス,1075
6045,マザーズ,レントラックス,537
6046,マザーズ,リンクバル,297
6047,東証1部,Ｇｕｎｏｓｙ,928
6048,東証1部,デザインワン・ジャパン,227
6049,マザーズ,イトクロ,1008
6050,東証1部,イー・ガーディアン,2580
6054,東証1部,リブセンス,227
6055,東証1部,ジャパンマテリアル,1173
6058,東証1部,ベクトル,895
6059,東証1部,ウチヤマホールディングス,362
6060,東証JQS,こころネット,920
6061,東証JQS,ユニバーサル園芸社,1860
6062,東証1部,チャーム・ケア・コーポレーション,1193
6063,東証JQS,日本エマージェンシーアシスタンス,1399
6067,マザーズ,インパクトホールディングス,2156
6069,マザーズ,トレンダーズ,616
6070,東証1部,キャリアリンク,2234
6071,東証1部,ＩＢＪ,951
6072,マザーズ,地盤ネットホールディングス,204
6073,東証1部,アサンテ,1861
6074,東証JQS,ジェイエスエス,510
6076,福証,アメイズ,870
6077,東証1部,Ｎ・フィールド,1198
6078,東証1部,バリューＨＲ,1633
6080,東証1部,Ｍ＆Ａキャピタルパートナーズ,4665
6081,マザーズ,アライドアーキテクツ,945
6082,東証1部,ライドオンエクスプレスホールディングス,1552
6083,東証1部,ＥＲＩホールディングス,581
6085,マザーズ,アーキテクツ・スタジオ・ジャパン,963
6086,マザーズ,シンメンテホールディングス,900
6087,東証1部,アビスト,2916
6088,東証1部,シグマクシス,1954
6089,東証1部,ウィルグループ,946
6090,マザーズ,ヒューマン・メタボローム・テクノロジーズ,796
6091,東証2部,ウエスコホールディングス,457
6092,マザーズ,エンバイオ・ホールディングス,595
6093,東証1部,エスクロー・エージェント・ジャパン,236
6094,マザーズ,フリークアウト・ホールディングス,1351
6095,東証1部,メドピア,4780
6096,東証1部,レアジョブ,1768
6098,東証1部,リクルートホールディングス,5131
6099,東証1部,エラン,1294
6101,東証1部,ツガミ,1640
6103,東証1部,オークマ,5710
6104,東証1部,芝浦機械,2545
6111,名証2部,旭精機工業,1900
6113,東証1部,アマダ,1125
6118,東証1部,アイダエンジニアリング,892
6121,東証1部,滝澤鉄工所,1112
6125,東証2部,岡本工作機械製作所,4105
6131,東証2部,浜井産業,1027
6134,東証1部,ＦＵＪＩ,2650
6135,東証1部,牧野フライス製作所,4390
6136,東証1部,ＯＳＧ,1818
6137,東証2部,小池酸素工業,2332
6138,東証1部,ダイジェット工業,1338
6140,東証1部,旭ダイヤモンド工業,537
6141,東証1部,ＤＭＧ森精機,1794
6142,名証2部,富士精工,1425
6143,東証1部,ソディック,1085
6144,東証2部,西部電機,1254
6145,東証JQS,ＮＩＴＴＯＫＵ,3485
6146,東証1部,ディスコ,31550
6147,東証JQS,ヤマザキ,440
6149,東証JQS,小田原エンジニアリング,2586
6150,東証JQS,タケダ機械,2471
6151,東証1部,日東工器,1946
6155,東証2部,高松機械工業,687
6156,東証JQS,エーワン精密,1345
6157,東証1部,日進工具,1457
6158,東証JQS,和井田製作所,1131
6159,東証JQS,ミクロン精密,1130
6161,東証2部,エスティック,4670
6164,東証JQS,太陽工機,1094
6165,東証1部,パンチ工業,596
6166,マザーズ,中村超硬,800
6167,東証1部,冨士ダイス,649
6171,東証1部,土木管理総合試験所,379
6172,マザーズ,メタップス,1088
6173,マザーズ,アクアライン,730
6175,東証1部,ネットマーケティング,543
6176,マザーズ,ブランジスタ,490
6177,マザーズ,ＡｐｐＢａｎｋ,174
6178,東証1部,日本郵政,941.8
6180,マザーズ,ＧＭＯメディア,1893
6181,マザーズ,タメニー,134
6182,マザーズ,ロゼッタ,2039
6183,東証1部,ベルシステム２４ホールディングス,1608
6184,東証1部,鎌倉新書,1200
6185,東証1部,ＳＭＮ,789
6186,東証1部,一蔵,408
6188,東証2部,富士ソフトサービスビューロ,375
6189,東証1部,グローバルキッズＣＯＭＰＡＮＹ,994
6190,マザーズ,フェニックスバイオ,605
6191,東証1部,エアトリ,2515
6192,マザーズ,ハイアス・アンド・カンパニー,153
6193,マザーズ,バーチャレクス・ホールディングス,654
6194,東証1部,アトラエ,1582
6195,マザーズ,ホープ,1309
6196,東証1部,ストライク,4115
6197,東証1部,ソラスト,1299
6198,マザーズ,キャリア,535
6199,東証1部,セラク,2077
6200,東証1部,インソース,2343
6201,東証1部,豊田自動織機,9260
6203,東証1部,豊和工業,811
6205,東証1部,ＯＫＫ,427
6208,東証1部,石川製作所,1701
6210,東証1部,東洋機械金属,513
6217,東証1部,津田駒工業,912
6218,東証1部,エンシュウ,897
6222,東証1部,島精機製作所,2239
6229,東証2部,オーケーエム,1593
6230,東証2部,ＳＡＮＥＩ,3740
6231,東証2部,木村工機,2560
6232,マザーズ,自律制御システム研究所,2509
6233,東証JQS,極東産機,590
6235,東証1部,オプトラン,2668
6236,東証1部,ＮＣホールディングス,860
6237,東証1部,イワキ,978
6238,東証1部,フリュー,1094
6239,東証JQS,ナガオカ,912
6240,東証1部,ヤマシンフィルタ,805
6245,東証2部,ヒラノテクシード,2477
6246,東証2部,テクノスマート,1339
6247,東証1部,日阪製作所,847
6248,東証JQS,横田製作所,1120
6249,東証JQS,ゲームカード・ジョイコホールディングス,1242
6250,東証1部,やまびこ,1294
6254,東証2部,野村マイクロ・サイエンス,3310
6255,マザーズ,エヌ・ピー・シー,656
6257,東証JQS,藤商事,890
6258,東証1部,平田機工,6440
6262,東証1部,ペガサスミシン製造,502
6264,東証1部,マルマエ,1541
6265,東証JQS,妙徳,1600
6266,東証1部,タツモ,1554
6267,東証JQS,ゼネラルパッカー,2200
6268,東証1部,ナブテスコ,4870
6269,東証1部,三井海洋開発,2186
6271,東証2部,ニッセイ,990
6272,東証1部,レオン自動機,1341
6273,東証1部,ＳＭＣ,62990
6276,東証JQS,シリウスビジョン,396
6277,東証1部,ホソカワミクロン,5750
6278,東証1部,ユニオンツール,3710
6279,東証2部,瑞光,1088
6281,東証JQS,前田製作所,570
6282,東証1部,オイレス工業,1614
6284,東証1部,日精エー・エス・ビー機械,5420
6286,東証JQS,靜甲,610
6287,東証1部,サトーホールディングス,2632
6289,東証1部,技研製作所,4590
6291,東証1部,日本エアーテック,1173
6292,東証1部,カワタ,883
6293,東証1部,日精樹脂工業,1171
6294,東証1部,オカダアイヨン,1210
6295,名証2部,富士変速機,328
6297,東証JQS,鉱研工業,494
6298,東証1部,ワイエイシイホールディングス,933
6299,東証2部,神鋼環境ソリューション,2591
6301,東証1部,コマツ,3354
6302,東証1部,住友重機械工業,3280
6303,東証2部,ササクラ,2446
6305,東証1部,日立建機,3615
6306,東証1部,日工,704
6307,東証2部,サンセイ,483
6309,東証1部,巴工業,2123
6310,東証1部,井関農機,1483
6312,東証JQS,フロイント産業,785
6315,東証1部,ＴＯＷＡ,1873
6316,東証1部,丸山製作所,1685
6317,東証1部,北川鉄工所,1599
6319,東証1部,シンニッタン,260
6322,東証2部,タクミナ,1200
6323,東証1部,ローツェ,8890
6324,東証JQS,ハーモニック・ドライブ・システムズ,6120
6325,東証1部,タカキタ,637
6326,東証1部,クボタ,2633
6327,東証JQS,北川精機,738
6328,東証1部,荏原実業,5530
6330,東証1部,東洋エンジニアリング,723
6331,東証1部,三菱化工機,2589
6332,東証1部,月島機械,1227
6333,東証1部,帝国電機製作所,1316
6334,東証2部,明治機械,263
6335,東証1部,東京機械製作所,575
6336,東証2部,石井表記,693
6337,東証JQS,テセック,2619
6338,東証2部,タカトリ,914
6339,東証1部,新東工業,753
6340,東証1部,澁谷工業,3500
6342,東証2部,太平製作所,1723
6343,東証2部,フリージア・マクロス,124
6345,東証1部,アイチコーポレーション,872
6346,東証2部,キクカワエンタープライズ,3795
6347,東証JQS,プラコー,1700
6349,東証1部,小森コーポレーション,809
6351,東証1部,鶴見製作所,1819
6355,東証1部,住友精密工業,2148
