code,市場,銘柄名,現在値
6357,東証2部,三精テクノロジーズ,811
6358,東証1部,酒井重工業,2044
6360,東証2部,東京自働機械製作所,1719
6361,東証1部,荏原,5010
6362,東証1部,石井鐵工所,2951
6363,東証1部,酉島製作所,869
6364,東証1部,北越工業,1098
6365,東証2部,電業社機械製作所,3645
6366,東証2部,千代田化工建設,407
6367,東証1部,ダイキン工業,20970
6368,東証1部,オルガノ,6200
6369,東証1部,トーヨーカネツ,2417
6370,東証1部,栗田工業,4690
6371,東証1部,椿本チエイン,3040
6373,東証1部,大同工業,971
6376,東証1部,日機装,1163
6378,東証1部,木村化工機,833
6379,東証1部,レイズネクスト,1212
6380,東証2部,オリエンタルチエン工業,635
6381,東証1部,アネスト岩田,992
6382,東証2部,トリニティ工業,812
6383,東証1部,ダイフク,9380
6384,東証JQS,昭和真空,1544
6387,東証1部,サムコ,3020
6390,東証1部,加藤製作所,981
6391,東証2部,加地テック,5340
6392,東証2部,ヤマダコーポレーション,2406
6393,東証1部,油研工業,1740
6395,東証1部,タダノ,1088
6396,東証2部,宇野澤組鐵工所,2606
6400,東証JQS,不二精機,617
6402,東証2部,兼松エンジニアリング,1336
6403,東証JQS,水道機工,2011
6405,東証JQS,鈴茂器工,1717
6406,東証1部,フジテック,2319
6407,東証1部,ＣＫＤ,2200
6408,東証JQS,小倉クラッチ,2850
6409,東証1部,キトー,1787
6411,東証JQS,中野冷機,5630
6412,東証1部,平和,1885
6413,東証1部,理想科学工業,1491
6414,東証JQS,川重冷熱工業,1500
6416,東証JQS,桂川電機,639
6417,東証1部,ＳＡＮＫＹＯ,2686
6418,東証1部,日本金銭機械,557
6419,東証1部,マースグループホールディングス,1580
6420,東証1部,フクシマガリレイ,4505
6424,東証JQS,高見沢サイバネティックス,903
6425,東証JQS,ユニバーサルエンターテインメント,2466
6428,東証1部,オーイズミ,374
6430,東証1部,ダイコク電機,891
6432,東証1部,竹内製作所,2850
6433,東証JQS,ヒーハイスト,476
6436,東証1部,アマノ,2875
6439,名証2部,中日本鋳工,518
6440,東証1部,ＪＵＫＩ,814
6444,東証1部,サンデンホールディングス,340
6445,東証1部,蛇の目ミシン工業,756
6448,東証1部,ブラザー工業,2153
6454,東証1部,マックス,1622
6455,東証1部,モリタホールディングス,1596
6457,東証1部,グローリー,2196
6458,東証1部,新晃工業,2011
6459,東証1部,大和冷機工業,1081
6460,東証1部,セガサミーホールディングス,1387
6461,東証1部,日本ピストンリング,1164
6462,東証1部,リケン,2515
6463,東証1部,ＴＰＲ,1516
6464,東証1部,ツバキ・ナカシマ,1556
6465,東証1部,ホシザキ,9850
6466,東証2部,ＴＶＥ,2159
6467,東証JQS,ニチダイ,478
6469,東証JQS,放電精密加工研究所,709
6470,東証1部,大豊工業,922
6471,東証1部,日本精工,1004
6472,東証1部,ＮＴＮ,311
6473,東証1部,ジェイテクト,1062
6474,東証1部,不二越,4110
6479,東証1部,ミネベアミツミ,2709
6480,東証1部,日本トムソン,622
6481,東証1部,ＴＨＫ,3400
6482,東証1部,ユーシン精機,831
6484,東証JQS,ＫＶＫ,1977
6485,東証1部,前澤給装工業,1106
6486,東証1部,イーグル工業,1115
6488,東証JQS,ヨシタケ,570
6489,東証1部,前澤工業,642
6490,東証1部,日本ピラー工業,1978
6492,東証2部,岡野バルブ製造,2541
6493,東証2部,日鍛バルブ,270
6494,東証JQS,ＮＦＫホールディングス,108
6495,東証2部,宮入バルブ製作所,148
6496,東証2部,中北製作所,2928
6497,東証JQS,ハマイ,1015
6498,東証1部,キッツ,729
6501,東証1部,日立製作所,5384
6502,東証1部,東芝,4475
6503,東証1部,三菱電機,1639
6504,東証1部,富士電機,4805
6505,東証1部,東洋電機製造,1229
6506,東証1部,安川電機,4725
6507,東証1部,シンフォニアテクノロジー,1254
6508,東証1部,明電舎,2345
6513,東証1部,オリジン,1321
6516,東証1部,山洋電気,7020
6517,東証1部,デンヨー,2020
6518,東証JQS,三相電機,980
6521,マザーズ,オキサイド,6790
6531,マザーズ,リファインバース,1119
6532,東証1部,ベイカレント・コンサルティング,32150
6533,東証1部,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,2597
6535,東証1部,アイモバイル,1245
6537,マザーズ,ＷＡＳＨハウス,613
6538,東証1部,キャリアインデックス,548
6539,東証1部,ＭＳ－Ｊａｐａｎ,1100
6540,東証1部,船場,826
6541,東証1部,グレイステクノロジー,1963
6542,東証JQS,ＦＣホールディングス,925
6543,東証JQS,日宣,1210
6544,東証1部,ジャパンエレベーターサービスホールディングス,2174
6545,マザーズ,インターネットインフィニティー,532
6546,東証1部,フルテック,1348
6547,東証1部,グリーンズ,505
6548,マザーズ,旅工房,1038
6549,東証JQS,ディーエムソリューションズ,1300
6550,マザーズ,Ｆｒｉｎｇｅ８１,321
6551,東証1部,ツナググループ・ホールディングス,286
6552,東証1部,ＧａｍｅＷｉｔｈ,642
6553,東証1部,ソウルドアウト,1532
6554,マザーズ,エスユーエス,424
6555,東証1部,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,573
6556,東証1部,ウェルビー,1402
6557,マザーズ,ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,967
6558,マザーズ,クックビズ,1080
6560,東証1部,エル・ティー・エス,3360
6561,マザーズ,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,889
6562,マザーズ,ジーニー,1125
6563,マザーズ,みらいワークス,911
6564,東証1部,ミダック,5080
6565,東証JQS,ＡＢホテル,1100
6566,東証2部,要興業,922
6567,マザーズ,ＳＥＲＩＯホールディングス,877
6568,マザーズ,神戸天然物化学,1436
6569,東証1部,日総工産,695
6570,東証2部,共和コーポレーション,450
6571,東証1部,キュービーネットホールディングス,1663
6572,東証1部,ＲＰＡホールディングス,683
6573,マザーズ,アジャイルメディア・ネットワーク,507
6574,マザーズ,コンヴァノ,610
6575,マザーズ,ヒューマン・アソシエイツ・ホールディングス,650
6577,マザーズ,ベストワンドットコム,2545
6578,東証2部,エヌリンクス,342
6579,マザーズ,ログリー,1262
6580,マザーズ,ライトアップ,2280
6584,東証1部,三桜工業,1034
6586,東証1部,マキタ,4910
6588,東証1部,東芝テック,4360
6590,東証1部,芝浦メカトロニクス,5800
6592,東証1部,マブチモーター,4225
6594,東証1部,日本電産,11850
6597,マザーズ,ＨＰＣシステムズ,3180
6599,東証JQS,エブレン,3100
6612,マザーズ,バルミューダ,7060
6613,マザーズ,ＱＤレーザ,1446
6614,東証JQS,シキノハイテック,1590
6615,東証1部,ユー・エム・シー・エレクトロニクス,909
6616,東証1部,トレックス・セミコンダクター,1804
6617,東証1部,東光高岳,1379
6618,マザーズ,大泉製作所,801
6619,東証1部,ダブル・スコープ,642
6620,東証1部,宮越ホールディングス,840
6622,東証1部,ダイヘン,4780
6623,名証1部,愛知電機,2770
6625,東証JQS,ＪＡＬＣＯホールディングス,178
6626,東証JQS,ＳＥＭＩＴＥＣ,3950
6627,東証2部,テラプローブ,1381
6628,東証JQS,オンキヨーホームエンターテイメント,8
6629,東証JQS,テクノホライゾン,1593
6630,東証1部,ヤーマン,1435
6632,東証1部,ＪＶＣケンウッド,221
6633,東証2部,Ｃ＆Ｇシステムズ,343
6634,東証JQS,ネクスグループ,161
6635,東証JQS,大日光・エンジニアリング,573
6637,東証JQS,寺崎電気産業,1203
6638,東証1部,ミマキエンジニアリング,637
6639,東証2部,コンテック,1664
6640,東証1部,Ｉ－ＰＥＸ,2121
6641,東証1部,日新電機,1227
6643,東証2部,戸上電機製作所,1852
6644,東証1部,大崎電気工業,594
6645,東証1部,オムロン,8110
6647,東証2部,森尾電機,1755
6648,東証JQS,かわでん,2553
6651,東証1部,日東工業,1852
6652,東証1部,ＩＤＥＣ,1947
6653,東証1部,正興電機製作所,1592
6654,東証1部,不二電機工業,1286
6655,名証2部,東洋電機,822
6656,東証2部,インスペック,1867
6658,東証JQS,シライ電子工業,265
6659,東証JQS,メディアリンクス,425
6662,東証JQS,ユビテック,273
6663,東証JQS,太洋工業,448
6664,東証JQS,オプトエレクトロニクス,543
6666,東証JQS,リバーエレテック,1020
6668,東証2部,アドテック　プラズマ　テクノロジー,1614
6670,東証2部,ＭＣＪ,961
6674,東証1部,ジーエス・ユアサ　コーポレーション,2877
6675,東証1部,サクサホールディングス,1502
6676,東証1部,メルコホールディングス,4520
6677,東証JQS,エスケーエレクトロニクス,1225
6678,東証1部,テクノメディカ,1620
6694,東証JQS,ズーム,2844
6696,マザーズ,ピースリー,645
6697,マザーズ,テックポイント,1774
6698,東証2部,ヴィスコ・テクノロジーズ,1009
6699,東証1部,ダイヤモンドエレクトリックホールディングス,2500
6701,東証1部,ＮＥＣ,5150
6702,東証1部,富士通,16825
6703,東証1部,ＯＫＩ,951
6704,東証1部,岩崎通信機,921
6706,東証1部,電気興業,2316
6707,東証1部,サンケン電気,5170
6709,東証2部,明星電気,990
6715,東証1部,ナカヨ,1495
6718,東証1部,アイホン,1978
6721,東証2部,ウインテスト,243
6723,東証1部,ルネサスエレクトロニクス,1168
6724,東証1部,セイコーエプソン,1856
6727,東証1部,ワコム,677
6728,東証1部,アルバック,4765
6730,東証1部,アクセル,902
6731,東証2部,ピクセラ,23
6734,東証JQS,ニューテック,1501
6736,東証JQS,サン電子,3225
6737,東証1部,ＥＩＺＯ,4475
6740,東証1部,ジャパンディスプレイ,41
6741,東証1部,日本信号,943
6742,東証1部,京三製作所,418
6743,東証2部,大同信号,688
6744,東証1部,能美防災,2091
6745,東証1部,ホーチキ,1237
6748,東証1部,星和電機,553
6750,東証1部,エレコム,2091
6752,東証1部,パナソニック,1209
6753,東証1部,シャープ,1828
6754,東証1部,アンリツ,2070
6755,東証1部,富士通ゼネラル,2655
6757,東証JQS,ＯＳＧコーポレーション,1570
6758,東証1部,ソニーグループ,10330
6762,東証1部,ＴＤＫ,13440
6763,東証1部,帝国通信工業,1164
6768,東証1部,タムラ製作所,528
6769,東証JQS,ザインエレクトロニクス,827
6770,東証1部,アルプスアルパイン,1124
6771,東証1部,池上通信機,837
6772,東証2部,東京コスモス電機,873
6775,東証2部,ＴＢグループ,167
6776,東証2部,天昇電気工業,437
6777,東証JQS,ｓａｎｔｅｃ,1597
6778,東証2部,アルチザネットワークス,1682
6779,東証1部,日本電波工業,689
6785,東証1部,鈴木,1020
6786,東証2部,ＲＶＨ,75
6787,東証JQS,メイコー,2654
6788,東証1部,日本トリム,3685
6789,東証1部,ローランド　ディー．ジー．,2009
6794,東証1部,フォスター電機,1152
6797,名証2部,名古屋電機工業,1905
6798,東証1部,ＳＭＫ,2581
6800,東証1部,ヨコオ,2196
6803,東証1部,ティアック,114
6804,東証1部,ホシデン,1000
6806,東証1部,ヒロセ電機,15050
6807,東証1部,日本航空電子工業,1876
6809,東証1部,ＴＯＡ,910
6810,東証1部,マクセルホールディングス,1241
6814,東証1部,古野電気,1044
6815,東証1部,ユニデンホールディングス,2570
6817,東証1部,スミダコーポレーション,989
6819,東証JQS,伊豆シャボテンリゾート,102
6820,東証1部,アイコム,2560
6822,東証JQS,大井電気,2541
6823,東証1部,リオン,2551
6824,東証JQS,新コスモス電機,2155
6826,東証1部,本多通信工業,479
6832,東証2部,アオイ電子,2263
6834,東証JQS,精工技研,2300
6835,東証2部,アライドテレシスホールディングス,120
6836,東証2部,ぷらっとホーム,1348
6837,東証JQS,京写,286
6838,東証JQS,多摩川ホールディングス,1458
6839,東証1部,船井電機,918
6840,東証JQS,ＡＫＩＢＡホールディングス,5220
6841,東証1部,横河電機,1780
6844,東証1部,新電元工業,3380
6845,東証1部,アズビル,4250
6846,名証2部,中央製作所,1027
6848,東証1部,東亜ディーケーケー,842
6849,東証1部,日本光電,3135
6850,東証1部,チノー,1400
6853,東証1部,共和電業,383
6855,東証1部,日本電子材料,1867
6856,東証1部,堀場製作所,6980
6857,東証1部,アドバンテスト,9080
6858,東証1部,小野測器,520
6859,東証1部,エスペック,1915
6861,東証1部,キーエンス,52070
6862,東証JQS,ミナトホールディングス,411
6863,東証JQS,ニレコ,888
6864,東証JQS,エヌエフホールディングス,1698
6866,東証1部,ＨＩＯＫＩ,5200
6867,東証JQS,リーダー電子,644
6869,東証1部,シスメックス,10550
6870,東証2部,日本フェンオール,1712
6871,東証1部,日本マイクロニクス,1415
6874,東証JQS,協立電機,2116
6875,東証1部,メガチップス,3565
6877,東証1部,ＯＢＡＲＡ　ＧＲＯＵＰ,3600
6879,東証1部,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,487
6881,東証2部,キョウデン,331
6882,東証2部,三社電機製作所,875
6888,東証JQS,アクモス,404
6890,東証JQS,フェローテックホールディングス,2230
6894,東証2部,パルステック工業,1667
6897,東証2部,ツインバード工業,1099
6898,東証JQS,トミタ電機,1294
6899,東証2部,ＡＳＴＩ,2301
6901,東証1部,澤藤電機,2205
6902,東証1部,デンソー,7162
6904,東証1部,原田工業,903
6905,東証1部,コーセル,1001
6907,東証JQS,ジオマテック,775
6908,東証1部,イリソ電子工業,5140
6912,東証JQS,菊水電子工業,868
6914,東証1部,オプテックスグループ,1920
6915,東証1部,千代田インテグレ,1792
6916,東証1部,アイ・オー・データ機器,1067
6918,東証JQS,アバールデータ,3235
6919,東証JQS,ケル,963
6920,東証1部,レーザーテック,17250
6923,東証1部,スタンレー電気,3010
6924,東証1部,岩崎電気,1489
6925,東証1部,ウシオ電機,1425
6926,東証1部,岡谷電機産業,353
6927,東証1部,ヘリオス　テクノ　ホールディング,338
6928,東証1部,エノモト,1678
6929,東証1部,日本セラミック,2727
6930,東証JQS,日本アンテナ,895
6932,東証1部,遠藤照明,725
6937,東証1部,古河電池,1553
6938,東証1部,双信電機,475
6941,東証1部,山一電機,1568
6942,東証JQS,ソフィアホールディングス,1216
6943,東証JQS,ＮＫＫスイッチズ,3850
6946,東証2部,日本アビオニクス,2744
6947,東証1部,図研,3135
6951,東証1部,日本電子,5260
6952,東証1部,カシオ計算機,1765
6954,東証1部,ファナック,24575
6955,東証2部,ＦＤＫ,1252
6957,東証JQS,芝浦電子,4260
6958,東証1部,日本ＣＭＫ,473
6960,東証JQS,フクダ電子,8600
6961,東証1部,エンプラス,4060
6962,東証1部,大真空,2505
6963,東証1部,ローム,9970
6964,東証2部,サンコー,505
6965,東証1部,浜松ホトニクス,6470
6966,東証1部,三井ハイテック,3965
6967,東証1部,新光電気工業,3085
6969,東証2部,松尾電機,908
6971,東証1部,京セラ,6612
6973,東証1部,協栄産業,1370
6976,東証1部,太陽誘電,4615
6977,東証2部,日本抵抗器製作所,1050
6981,東証1部,村田製作所,8164
6982,東証2部,リード,730
6986,東証1部,双葉電子工業,845
6988,東証1部,日東電工,8530
6989,東証1部,北陸電気工業,988
6993,東証2部,大黒屋ホールディングス,47
6994,東証2部,指月電機製作所,545
6995,東証1部,東海理化,1724
6996,東証1部,ニチコン,1070
6997,東証1部,日本ケミコン,2135
6998,東証2部,日本タングステン,1732
6999,東証1部,ＫＯＡ,1565
7003,東証1部,三井Ｅ＆Ｓホールディングス,488
7004,東証1部,日立造船,713
7011,東証1部,三菱重工業,3229
7012,東証1部,川崎重工業,2529
7013,東証1部,ＩＨＩ,2365
7014,東証1部,名村造船所,168
7018,東証2部,内海造船,1050
7021,東証2部,ニッチツ,1480
7022,東証1部,サノヤスホールディングス,147
7030,東証1部,スプリックス,1085
7031,マザーズ,インバウンドテック,3785
7033,東証1部,マネジメントソリューションズ,1718
7034,東証1部,プロレド・パートナーズ,2893
7035,東証1部,ａｎｄ　ｆａｃｔｏｒｙ,679
7036,マザーズ,イーエムネットジャパン,2568
7037,東証1部,テノ．ホールディングス,1194
7038,東証1部,フロンティア・マネジメント,1330
7039,マザーズ,ブリッジインターナショナル,1795
7040,東証JQS,サン・ライフホールディング,785
7041,マザーズ,ＣＲＧホールディングス,512
7042,東証JQS,アクセスグループ・ホールディングス,795
7043,マザーズ,アルー,1020
7044,東証1部,ピアラ,1130
7045,東証JQS,ツクイスタッフ,1566
7046,マザーズ,テクノスデータサイエンス・エンジニアリング,1798
7047,マザーズ,ポート,761
7048,マザーズ,ベルトラ,643
7049,マザーズ,識学,1598
7050,マザーズ,フロンティアインターナショナル,1574
7057,東証JQS,エヌ・シー・エヌ,1205
7058,東証JQS,共栄セキュリティーサービス,2900
7059,東証1部,コプロ・ホールディングス,1250
7060,東証1部,ギークス,1730
7061,マザーズ,日本ホスピスホールディングス,2032
7062,マザーズ,フレアス,882
7063,マザーズ,Ｂｉｒｄｍａｎ,1499
7064,マザーズ,ハウテレビジョン,1812
7065,東証2部,ユーピーアール,2550
7066,マザーズ,ピアズ,1551
7067,マザーズ,ブランディングテクノロジー,1124
7068,マザーズ,フィードフォース,926
7069,マザーズ,サイバー・バズ,2307
7070,東証JQG,ＳＩホールディングス,601
7071,東証JQS,アンビスホールディングス,6540
7072,マザーズ,インティメート・マージャー,1102
7073,マザーズ,ジェイック,2618
7074,マザーズ,トゥエンティーフォーセブン,1000
7076,名証2部,名南Ｍ＆Ａ,1250
7077,マザーズ,ＡＬｉＮＫインターネット,2080
7078,マザーズ,ＩＮＣＬＵＳＩＶＥ,1652
7079,マザーズ,ＷＤＢココ,3320
7080,マザーズ,スポーツフィールド,1954
7081,東証JQS,コーユーレンティア,1203
7082,マザーズ,ジモティー,2074
7083,マザーズ,ＡＨＣグループ,1325
7084,マザーズ,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,1639
7085,東証1部,カーブスホールディングス,813
7086,マザーズ,きずなホールディングス,1547
7087,東証2部,ウイルテック,980
7088,東証1部,フォーラムエンジニアリング,896
7089,マザーズ,フォースタートアップス,1213
7090,マザーズ,リグア,3305
7091,マザーズ,リビングプラットフォーム,2640
7092,マザーズ,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,5370
7093,マザーズ,アディッシュ,1423
7094,マザーズ,ＮｅｘＴｏｎｅ,2724
7095,マザーズ,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,5560
7097,マザーズ,さくらさくプラス,2427
7102,東証1部,日本車輌製造,2225
7105,東証1部,三菱ロジスネクスト,1048
7122,東証1部,近畿車輛,1226
7148,東証1部,ＦＰＧ,710
7150,東証1部,島根銀行,640
7157,マザーズ,ライフネット生命保険,1174
7161,東証1部,じもとホールディングス,688
7162,東証JQS,アストマックス,267
7164,東証1部,全国保証,4575
7167,東証1部,めぶきフィナンシャルグループ,253
7169,東証JQS,ＮＦＣホールディングス,1950
7172,東証1部,ジャパンインベストメントアドバイザー,1489
7173,東証1部,東京きらぼしフィナンシャルグループ,1383
7175,東証JQS,今村証券,2074
7177,東証JQS,ＧＭＯフィナンシャルホールディングス,809
7180,東証1部,九州フィナンシャルグループ,422
7181,東証1部,かんぽ生命保険,2298
7182,東証1部,ゆうちょ銀行,961
7183,東証1部,あんしん保証,337
7184,東証1部,富山第一銀行,279
7185,東証JQS,ヒロセ通商,2132
7186,東証1部,コンコルディア・フィナンシャルグループ,423
7187,東証1部,ジェイリース,1048
7189,東証1部,西日本フィナンシャルホールディングス,727
7190,東証1部,マーキュリアインベストメント,776
7191,東証1部,イントラスト,676
7192,東証1部,日本モーゲージサービス,988
7196,東証1部,Ｃａｓａ,896
7198,東証1部,アルヒ,1718
7199,東証1部,プレミアグループ,2554
7201,東証1部,日産自動車,537.8
7202,東証1部,いすゞ自動車,1351
7203,東証1部,トヨタ自動車,8648
7205,東証1部,日野自動車,966
7208,東証2部,カネミツ,746
7211,東証1部,三菱自動車,308
7212,東証1部,エフテック,710
7213,東証1部,レシップホールディングス,556
7214,東証1部,ＧＭＢ,895
7215,東証1部,ファルテック,781
7217,東証JQS,テイン,1175
7218,東証JQS,田中精密工業,618
7219,東証JQS,エッチ・ケー・エス,1905
7220,東証1部,武蔵精密工業,2057
7222,東証1部,日産車体,710
7224,東証1部,新明和工業,974
7226,東証1部,極東開発工業,1649
7227,名証2部,アスカ,885
7228,東証JQS,デイトナ,2788
7229,東証JQS,ユタカ技研,1852
7231,東証1部,トピー工業,1359
7235,東証2部,東京ラヂエーター製造,606
7236,東証1部,ティラド,1974
7238,東証1部,曙ブレーキ工業,191
7239,東証1部,タチエス,1093
7240,東証1部,ＮＯＫ,1340
7241,東証1部,フタバ産業,511
7242,東証1部,ＫＹＢ,3640
7244,東証1部,市光工業,734
7245,東証1部,大同メタル工業,568
7246,東証1部,プレス工業,323
7247,東証1部,ミクニ,292
7250,東証1部,太平洋工業,1204
7254,東証2部,ユニバンス,316
7255,東証JQS,桜井製作所,494
7256,東証1部,河西工業,438
7259,東証1部,アイシン,4280
7261,東証1部,マツダ,873
7264,東証JQS,ムロコーポレーション,1214
7265,東証JQS,エイケン工業,2783
7266,東証1部,今仙電機製作所,711
7267,東証1部,ホンダ,3238
7268,東証JQS,タツミ,340
7269,東証1部,スズキ,4361
7270,東証1部,ＳＵＢＡＲＵ,2051.5
7271,東証1部,安永,1105
7272,東証1部,ヤマハ発動機,2972
7273,東証2部,イクヨ,1194
7276,東証1部,小糸製作所,6750
7277,東証1部,ＴＢＫ,415
7278,東証1部,エクセディ,1536
7279,東証2部,ハイレックスコーポレーション,1687
7280,東証1部,ミツバ,831
7282,東証1部,豊田合成,2677
7283,東証1部,愛三工業,761
7284,東証1部,盟和産業,908
7287,東証2部,日本精機,1104
7291,東証1部,日本プラスト,652
7292,東証2部,村上開明堂,3070
7294,東証1部,ヨロズ,1193
7296,東証1部,エフ・シー・シー,1692
7297,東証JQS,カーメイト,990
7298,東証JQS,八千代工業,597
7299,東証2部,フジオーゼックス,3335
7305,東証1部,新家工業,1589
7309,東証1部,シマノ,23425
7313,東証1部,テイ・エス　テック,1484
7314,東証JQS,小田原機器,551
7315,東証2部,ＩＪＴＴ,637
7317,マザーズ,松屋アールアンドディ,4630
7320,マザーズ,日本リビング保証,2194
7322,東証1部,三十三フィナンシャルグループ,1306
7325,マザーズ,アイリックコーポレーション,1106
7326,マザーズ,ＳＢＩインシュアランスグループ,1269
7327,東証1部,第四北越フィナンシャルグループ,2399
7337,東証1部,ひろぎんホールディングス,613
7338,東証JQS,インヴァスト,714
7339,マザーズ,アイペットホールディングス,2134
7342,マザーズ,ウェルスナビ,3290
7343,マザーズ,ブロードマインド,1120
7351,マザーズ,グッドパッチ,2447
7352,マザーズ,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅｅｒ,1386
7353,マザーズ,ＫＩＹＯラーニング,7860
7354,東証1部,ダイレクトマーケティングミックス,3275
7356,マザーズ,Ｒｅｔｔｙ,1118
7357,東証JQS,ジオコード,1229
7358,東証1部,ポピンズホールディングス,4260
7359,マザーズ,東京通信,1562
7360,マザーズ,オンデック,2815
7361,マザーズ,ヒューマンクリエイションホールディングス,2472
7362,マザーズ,Ｔ．Ｓ．Ｉ,1903
7363,マザーズ,ベビーカレンダー,6500
7365,マザーズ,シック・ホールディングス,558
7366,東証1部,ＬＩＴＡＬＩＣＯ,5650
7367,東証JQS,セルム,900
7368,東証2部,表示灯,2476
7399,東証JQS,ナンシン,575
7408,東証1部,ジャムコ,828
7412,東証2部,アトム,762
7413,東証JQS,創健社,2052
7414,東証1部,小野建,1332
7416,東証1部,はるやまホールディングス,645
7417,東証1部,南陽,1785
7419,東証1部,ノジマ,3240
7420,東証1部,佐鳥電機,775
7421,東証1部,カッパ・クリエイト,1468
7422,東証JQS,東邦レマック,3155
7425,東証JQS,初穂商事,1692
7426,東証JQS,山大,1018
7427,東証1部,エコートレーディング,601
7433,東証1部,伯東,1518
7434,東証JQS,オータケ,1730
7435,東証JQS,ナ・デックス,700
7438,東証1部,コンドーテック,1012
7441,福証,Ｍｉｓｕｍｉ,1798
7442,東証1部,中山福,455
7443,東証JQS,横浜魚類,548
7444,東証2部,ハリマ共和物産,1765
7445,東証1部,ライトオン,684
7446,東証JQS,東北化学薬品,3575
7447,東証1部,ナガイレーベン,2581
7450,東証JQS,サンデー,1493
7451,東証1部,三菱食品,2945
7453,東証1部,良品計画,2204
7455,東証1部,三城ホールディングス,270
7456,東証1部,松田産業,2417
7458,東証1部,第一興商,4235
7459,東証1部,メディパルホールディングス,2079
7460,東証2部,ヤギ,1439
7461,東証JQS,キムラ,513
7462,東証JQS,ダイヤ通商,2400
7463,東証1部,アドヴァン,968
7464,東証JQS,セフテック,8130
7466,東証1部,ＳＰＫ,1341
7467,東証1部,萩原電気ホールディングス,2437
7472,東証JQS,鳥羽洋行,2575
7475,東証1部,アルビス,2300
7476,東証1部,アズワン,12490
7477,東証JQS,ムラキ,899
7480,東証1部,スズデン,1395
7481,東証1部,尾家産業,1198
7482,東証1部,シモジマ,1138
7483,東証1部,ドウシシャ,1739
7485,名証1部,岡谷鋼機,9260
7486,東証JQS,サンリン,734
7487,東証1部,小津産業,2113
7488,名証2部,ヤガミ,2022
7490,東証2部,日新商事,900
7494,東証1部,コナカ,336
7500,東証JQS,西川計測,4700
7501,東証JQS,ティムコ,735
7502,東証JQS,プラザクリエイト本社,393
7504,東証1部,高速,1458
7505,東証2部,扶桑電通,2200
7506,東証1部,ハウス　オブ　ローゼ,1643
7508,東証1部,Ｇ－７ホールディングス,3005
7509,東証JQS,アイエーグループ,3695
7510,東証1部,たけびし,1458
7512,東証1部,イオン北海道,1062
7513,東証1部,コジマ,871
7514,東証1部,ヒマラヤ,987
7515,東証2部,マルヨシセンター,3120
7516,東証1部,コーナン商事,3045
7518,東証1部,ネットワンシステムズ,3350
7519,東証JQS,五洋インテックス,133
7520,東証1部,エコス,1837
7521,東証JQS,ムサシ,1942
7522,東証1部,ワタミ,937
7523,東証JQS,アールビバン,603
7524,東証1部,マルシェ,482
7525,東証1部,リックス,1513
7527,東証1部,システムソフト,158
7531,東証JQS,清和中央ホールディングス,2750
7532,東証1部,パン・パシフィック・インターナショナルホールディングス,2157
7533,福証,グリーンクロス,947
7537,東証1部,丸文,558
7538,東証2部,大水,239
7539,東証JQS,アイナボホールディングス,1112
7544,東証2部,スリーエフ,308
7545,東証1部,西松屋チェーン,1721
7550,東証1部,ゼンショーホールディングス,2840
7551,東証JQS,ウェッズ,528
7552,東証1部,ハピネット,1486
7554,東証1部,幸楽苑ホールディングス,1559
7555,東証JQS,大田花き,730
7559,東証JQS,ジーエフシー,1365
7561,東証1部,ハークスレイ,901
7562,東証2部,安楽亭,5200
7564,東証JQS,ワークマン,7750
7565,東証2部,萬世電機,2856
7567,東証JQS,栄電子,514
7570,東証1部,橋本総業ホールディングス,2679
7571,東証JQS,ヤマノホールディングス,64
7575,東証1部,日本ライフライン,1461
7578,東証JQS,ニチリョク,174
7581,東証1部,サイゼリヤ,2408
7585,東証JQS,かんなん丸,542
7587,東証2部,ＰＡＬＴＥＫ,680
7590,東証1部,タカショー,744
7593,東証1部,ＶＴホールディングス,421
7594,東証1部,マルカ,2146
7595,東証1部,アルゴグラフィックス,2991
7596,東証1部,魚力,1902
7597,東証JQS,東京貴宝,1848
7599,東証1部,ＩＤＯＭ,590
7600,東証1部,日本エム・ディ・エム,2213
7601,東証1部,ポプラ,297
7602,東証2部,カーチスホールディングス,244
7603,東証JQS,マックハウス,396
7604,東証2部,梅の花,1020
7605,東証1部,フジ・コーポレーション,1247
7606,東証1部,ユナイテッドアローズ,1822
7607,東証1部,進和,2062
7608,東証1部,エスケイジャパン,434
7609,東証1部,ダイトロン,1954
7610,東証JQS,テイツー,68
7611,東証1部,ハイデイ日高,1732
7613,東証1部,シークス,1446
7614,東証JQS,オーエムツーネットワーク,1281
7615,東証1部,京都きもの友禅,261
7616,東証1部,コロワイド,1865
7618,東証1部,ピーシーデポコーポレーション,444
7619,東証1部,田中商事,676
7621,東証JQS,うかい,3035
7623,東証JQS,サンオータス,409
